fit,lwr,upr,horas_redes,distraccion_acad,horas_estudio,asistencia
3.8231847337514937,3.5856872514840323,4.060682216018955,13.535353535353535,Distraccion media,3.1660056657223787,86.29288637079007
3.9028600513289256,3.5527232778112636,4.252996824846588,13.535353535353535,Distraccion alta,3.1660056657223787,86.29288637079007
3.7340594854005706,3.328993264345809,4.139125706455332,13.737373737373737,Distraccion baja,3.1660056657223787,86.29288637079007
3.8177787487106776,3.575539091269337,4.060018406152018,13.737373737373737,Distraccion media,3.1660056657223787,86.29288637079007
3.901498012020784,3.544307660752465,4.258688363289103,13.737373737373737,Distraccion alta,3.1660056657223787,86.29288637079007
3.7246095546270808,3.3117680591169516,4.13745105013721,13.93939393939394,Distraccion baja,3.1660056657223787,86.29288637079007
3.812372763669862,3.565383865533134,4.05936166180659,13.93939393939394,Distraccion media,3.1660056657223787,86.29288637079007
3.9001359727126426,3.5358745579524395,4.264397387472846,13.93939393939394,Distraccion alta,3.1660056657223787,86.29288637079007
3.7151596238535904,3.294533421772345,4.1357858259348355,14.141414141414142,Distraccion baja,3.1660056657223787,86.29288637079007
3.8069667786290458,3.555221974154606,4.058711583103486,14.141414141414142,Distraccion media,3.1660056657223787,86.29288637079007
3.8987739334045006,3.5274249682772,4.270122898531802,14.141414141414142,Distraccion alta,3.1660056657223787,86.29288637079007
3.7057096930801,3.2772898664773353,4.134129519682865,14.343434343434343,Distraccion baja,3.1660056657223787,86.29288637079007
3.8015607935882296,3.5450537878972836,4.058067799279176,14.343434343434343,Distraccion media,3.1660056657223787,86.29288637079007
3.8974118940963587,3.518959818011126,4.275863970181591,14.343434343434343,Distraccion alta,3.1660056657223787,86.29288637079007
3.6962597623066102,3.2600378712211313,4.132481653392089,14.545454545454545,Distraccion baja,3.1660056657223787,86.29288637079007
3.796154808547414,3.534879650966794,4.0574299661280335,14.545454545454545,Distraccion media,3.1660056657223787,86.29288637079007
3.896049854788217,3.510479967142124,4.2816197424343105,14.545454545454545,Distraccion alta,3.1660056657223787,86.29288637079007
3.68680983153312,3.2427778808979912,4.130841782168249,14.747474747474747,Distraccion baja,3.1660056657223787,86.29288637079007
3.790748823506598,3.524699883308365,4.0567977637048305,14.747474747474747,Distraccion media,3.1660056657223787,86.29288637079007
3.8946878154800753,3.501986215025337,4.287389415934814,14.747474747474747,Distraccion alta,3.1660056657223787,86.29288637079007
3.67735990075963,3.2255103100833953,4.129209491435865,14.94949494949495,Distraccion baja,3.1660056657223787,86.29288637079007
3.785342838465782,3.5145147826739023,4.0561708942576615,14.94949494949495,Distraccion media,3.1660056657223787,86.29288637079007
3.8933257761719338,3.4934793054933775,4.2931722468504905,14.94949494949495,Distraccion alta,3.1660056657223787,86.29288637079007
3.6679099699861397,3.208235545539312,4.127584394432967,15.15151515151515,Distraccion baja,3.1660056657223787,86.29288637079007
3.7799368534249664,3.504324626484654,4.055549080365279,15.15151515151515,Distraccion media,3.1660056657223787,86.29288637079007
3.8919637368637923,3.4849599314730133,4.298967542254571,15.15151515151515,Distraccion alta,3.1660056657223787,86.29288637079007
3.65846003921265,3.1909539484784633,4.125966129946836,15.353535353535353,Distraccion baja,3.1660056657223787,86.29288637079007
3.7745308683841503,3.4941296735122864,4.054932063256015,15.353535353535353,Distraccion media,3.1660056657223787,86.29288637079007
3.8906016975556508,3.476428739161279,4.304774655950022,15.353535353535353,Distraccion alta,3.1660056657223787,86.29288637079007
3.6490101084391595,3.1736658566138134,4.124354360264506,15.555555555555555,Distraccion baja,3.1660056657223787,86.29288637079007
3.7691248833433346,3.4839301653983457,4.054319601288324,15.555555555555555,Distraccion media,3.1660056657223787,86.29288637079007
3.889239658247509,3.4678863318077977,4.31059298468722,15.555555555555555,Distraccion alta,3.1660056657223787,86.29288637079007
3.6395601776656696,3.1563715860163706,4.122748769314969,15.757575757575758,Distraccion baja,3.1660056657223787,86.29288637079007
3.7637188983025185,3.473726328029664,4.053711468575373,15.757575757575758,Distraccion media,3.1660056657223787,86.29288637079007
3.8878776189393673,3.459333273144715,4.31642196473402,15.757575757575758,Distraccion alta,3.1660056657223787,86.29288637079007
3.6301102468921793,3.139071432801618,4.121149060982741,15.959595959595958,Distraccion baja,3.1660056657223787,86.29288637079007
